All Incident Codes,Age Category
010000010001,2
110000,0
000000,2
010100,2
010010,2
010100010000000000010100001001010001000001010001,2
010000,2
110000,0
010000,2
010000010100,2
000000010101,2
010000,2
010000,2
000100,2
110100,0
010000,2
010100,2
010000,2
010100,2
000000,2
000000,2
110000,0
000000000101,2
010000010001,2
010010,2
000000,2
110100010000,1
000100000001,2
000000,2
010000,2
000100,2
010100,2
110000,0
010010,2
000000,2
000000,2
000000,2
000100010100010100,2
010100,2
000000000001000001,2
010100010000,2
010100,2
000000,2
110000,0
000000,2
010000,2
010010,2
010000010101,2
000000,2
010100,2
010001,2
000100010001000101,2
010000,2
010000,2
010000,2
010000010100010000010000,2
010100,2
010100,2
110100,0
010000,2
011100,2
000100,2
010100,2
010100,2
000000000001010101,2
010011,2
010010,2
110000,0
010000,2
010000,2
010000,2
000000000000010000010000,2
010100,2
100100,0
010000,2
010000,2
010010,2
010000,2
010000,2
010010,2
100100010010010100,1
010000,2
010101,2
000000000000,2
010100010100,2
010100,2
110000,0
010000,2
010000,2
110000,0
110000100100100101,0
010100010000010000010000010100010000010100010100010000010000010000000101,2
000000,2
110000,0
100100,0
000000,2
010100,2
110100,0
010100010001,2
010100,2
010100,2
010000,2
010100000000,2
010000,2
010000,2
110100,0
010000,2
000000,2
000000,2
110100000001,1
000000,2
010100000101,2
010000,2
000000,2
010100,2
000100000100,2
010100,2
000000,2
000100000100,2
000000,2
010000,2
010000010000,2
110010,0
000100,2
010000,2
110000110000110001110001100001110001,0
010010,2
010000,2
000000,2
010100,2
100100000100000100,1
000000,2
010100,2
000100,2
010100,2
010000,2
110000,0
010000000000,2
000000,2
000100,2
010000,2
010000010000,2
010100,2
010000,2
000000000001,2
010000,2
000000000100,2
010000,2
110100,0
110000100100,0
010000,2
010000,2
000000010000,2
001100,2
100000,0
001000,2
010100,2
010000,2
010100,2
110001,0
000100,2
100000100001,0
010100010000,2
010000,2
010000010100,2
010010,2
010000010000,2
000100010000,2
110100110100,0
010100,2
010000010001010001,2
000100,2
000000,2
000000,2
010100,2
000000,2
000100,2
000000,2
000100000001,2
010000010001,2
010000,2
010000,2
010000010000,2
100000,0
110010010001010011,1
010000,2
110000,0
000000000000000000000000,2
000100010100010101000001000001010101010001,2
010000,2
010000,2
010000000100,2
000000010000,2
010100010000010001010001,2
010000,2
010100,2
010000,2
010100010000000001,2
000000,2
000100,2
000000,2
010100,2
010100000100010100010000010000010000010000001100010000010001,2
110100,0
110100,0
110100110001,0
001000,2
010000010001,2
010000,2
010100010000,2
010000,2
110000,0
010000,2
010100010100010100010010,2
110000,0
010000,2
010010010101,2
000010,2
010010,2
010010010100,2
100000,0
010000010000,2
010000010001,2
001010000100,2
010100,2
000000,2
000000,2
000100,2
000100,2
000000,2
010100,2
000000,2
010000,2
010000000100010001,2
000000,2
010100,2
010000,2
110000,0
000100,2
100000,0
000100,2
110100,0
000000,2
010100010101010101,2
010100,2
010100010100,2
010100,2
000100,2
000000,2
010000,2
000000,2
000000,2
000000,2
010000,2
000000,2
010010,2
010000010001,2
000100001100,2
010000,2
100000,0
010000,2
010000,2
000100,2
010000000000,2
010000010001,2
010000,2
000000000000,2
010000,2
010000010001010000010100,2
010000,2
010100000000,2
001000001101,2
010000,2
010100,2
010000,2
010000,2
000000010101,2
000000000000,2
010010,2
010100,2
010100,2
110000,0
000000,2
010000,2
000100010000000101,2
000000010100,2
010100,2
010100010100,2
000100,2
010100010100000101000011,2
010000010000,2
010100010001,2
010000,2
000000,2
100000,0
000000000001,2
010100,2
010000,2
010100,2
110100100100110100,0
010000,2
010100,2
000000,2
000000,2
010000,2
010000,2
010100,2
001000,2
011000,2
000000,2
000000,2
000100,2
010100,2
010100,2
110100,0
000000,2
000000,2
010100,2
000000010001010001,2
010100,2
010000,2
110010,0
010100000101000101,2
000100,2
110101010101,1
010000,2
000000,2
010011,2
011000000101,2
011000001001010001,2
010100,2
010100010001000001,2
000000,2
010100,2
010000000000,2
000000,2
010000010101010001,2
010000,2
000000001000,2
000100,2
000000,2
010000,2
000000,2
011000,2
010000,2
000000000101010101,2
010000,2
010000,2
010100,2
000000,2
100000110011,0
000100,2
010000,2
010000,2
010010,2
000100,2
000000010001,2
000100,2
000000010101,2
010010,2
100000100000000001,1
110000,0
010000,2
010000010100000101,2
000000,2
010000010010,2
010000010000010100010001,2
010000,2
010000010100010100010100010001010001010101,2
010000,2
010000,2
010100000001000101,2
010000,2
010000,2
010000000001,2
000000010000010101,2
010000,2
010000,2
000000,2
000000,2
000100,2
110100,0
110100,0
000000,2
010000,2
000100,2
000001,2
010100,2
010100010011,2
010000,2
010000010000010001,2
010000,2
000010,2
100000,0
000000,2
000100,2
010100,2
000000010100000000,2
100000110101,0
000100,2
010100,2
000000,2
010000,2
000000,2
100000,0
110100,0
000000,2
010000,2
010100,2
100000,0
110000,0
010010,2
000000,2
000100,2
000100,2
010000,2
010000,2
010000,2
010000,2
010000,2
000000,2
000000,2
000000,2
000000,2
001010,2
000000,2
010100000101010001,2
010100,2
010100,2
010100,2
000000,2
010000010000010000,2
010000,2
010100,2
000000,2
000000,2
100000,0
110000,0
000100,2
010000,2
000000,2
010100,2
000000,2
010000010001,2
000000010001010001,2
010000,2
010100,2
000000,2
000000,2
000100010100010101,2
010100,2
010100,2
100000,0
000000000100000101,2
000000000001,2
001100,2
000000,2
010000,2
010010010010,2
000000,2
010000,2
000010,2
010010010010,2
010000010000,2
010010,2
010000,2
010010,2
010010,2
010000,2
010000,2
000100,2
110000110100110000,0
010000000000000000,2
000100000100000100010100000100000100,2
000001010101,2
000000,2
000000010001,2
000000,2
010100,2
010100,2
000000,2
000100010000,2
010100,2
010100,2
010010,2
010000,2
000100,2
000100,2
000000,2
010000,2
010010,2
000000,2
000100,2
010000,2
010100,2
010100,2
010000,2
000000,2
010010,2
010100010010010010010011,2
010001000001,2
000100,2
100000,0
000100,2
001100000101,2
000000000001,2
100000100000,0
000000,2
000100,2
000100000001010001,2
000000010001,2
000100,2
010010,2
010010,2
010000,2
000000010101,2
101100101001,0
110000100000,0
010100010000010100010001,2
000000,2
000000000101,2
010100010100,2
000000,2
010001,2
000100010100,2
000000,2
110000110000100000,0
000000010000,2
010000,2
010000,2
010100,2
010000,2
110000,0
010100,2
110000,0
010100,2
110000,0
010000,2
100000,0
010100010100010100010101,2
010000,2
010100,2
000000,2
010100,2
010000010001,2
010100,2
000000,2
000000,2
000000000001,2
000000,2
110000,0
010100,2
000100,2
010100,2
000000,2
010000,2
000000,2
010100,2
100000,0
010100,2
000100000101,2
010000010000010100010000010100010100,2
010100,2
010000,2
000100,2
000100,2
000000,2
000000,2
010100,2
000000,2
000100,2
110000,0
010100010000010100010000,2
010000,2
010001,2
010000,2
010000010001,2
000000000101,2
101100,0
010000,2
010000,2
110000110000110000110010110100110000,0
010000010000000000,2
010000,2
010000000001,2
010000,2
010010,2
010100,2
011000010001,2
010000,2
000010,2
010000,2
010000,2
010000010000,2
010000,2
010000,2
010000010001,2
010000010001,2
000100,2
010000,2
010100,2
010100,2
010000,2
010100,2
010000,2
000100000001000001,2
010000010001010001,2
010000,2
010000,2
010000,2
010100,2
000000,2
000000,2
000000010001,2
010010,2
010100,2
010000,2
110100,0
110100,0
000100000001,2
110100,0
000100,2
000100,2
010000,2
000000,2
010000010000010100010000010000,2
100000,0
110000,0
000000,2
110000,0
110000,0
110000,0
110000,0
100000,0
100000,0
000100,2
010100,2
010000,2
000100010001010101010001,2
010100,2
010100,2
000100000000,2
001000,2
000000,2
010100010000010001010001010001010001,2
000100000101,2
110100,0
010000,2
010000,2
010000,2
100000110000,0
000100,2
000100,2
000000,2
000100,2
110000,0
000100,2
000000,2
000000,2
000000,2
000000,2
000010,2
110000,0
010000,2
010100,2
000000,2
000100,2
010000,2
010000,2
010000,2
010100010001010001,2
010000,2
010000010000010001,2
000100010101010101010101,2
010000,2
000000,2
000000000001,2
010000,2
110100,0
000000000000000000000000000100,2
110100110001,0
010001,2
010000,2
000000,2
000100,2
010000,2
010000000100000100,2
000100,2
010100000001,2
010100,2
000000000000,2
010000,2
010000010001,2
000000,2
000000,2
000010,2
000000,2
010100000101,2
011001,2
000000,2
000000,2
110100,0
010100010100,2
000000,2
000001,2
000000,2
010000,2
110000,0
010010,2
010000,2
000100,2
011000,2
010110000100010101010101010101,2
010100010100000000000000010100000101000101,2
000100,2
010000,2
010000,2
010000000101,2
010000,2
010101,2
010000,2
000000,2
000000,2
000000,2
110000110001110100,0
010100,2
110000,0
110000,0
110000,0
000000000001,2
100100,0
010100,2
010000,2
010000,2
000000,2
000000000100000000,2
010000010101,2
010000,2
110100,0
010100000001,2
110000110001,0
010000,2
010000,2
010000,2
010100,2
000000,2
010000010000010000,2
000000,2
010000,2
010100,2
000000,2
010000,2
110000,0
010100,2
010100,2
010100000000,2
010010,2
000100,2
010100,2
010100,2
000100,2
000100,2
000000,2
000000000001,2
010100,2
010100,2
000010,2
000100,2
000000,2
010100,2
010000,2
010100,2
010000,2
000100,2
000000,2
010000,2
010000,2
100100110001,0
000000,2
000100,2
010100010000,2
000100,2
010100,2
011100,2
000000,2
000000,2
010000,2
010000010000,2
000100000101000101000001000001,2
010010,2
010000,2
010100,2
010000010101,2
110000,0
010000,2
010000,2
000000,2
010010,2
010100,2
000000,2
010000010001,2
000010,2
010000,2
000100,2
010000010100010101010101010101,2
000000,2
000100,2
010100000000,2
000000,2
000100,2
010100010001,2
000000,2
010100,2
000100,2
000100,2
000000,2
000100,2
000000,2
110000,0
000000,2
010100,2
010100,2
010100010011,2
010000010001,2
010000,2
101100100001,0
000000,2
100000,0
010000,2
010100000000,2
000000,2
000100,2
010000000101,2
000000010001,2
110000110000110100,0
110000,0
010000,2
010000010001,2
010000,2
010000010101,2
010000,2
000001,2
000000,2
101000,0
000000,2
010010010010010010,2
010100,2
010000,2
010000,2
010000,2
000100000100,2
000100010000010011,2
000100,2
010000011100010100010000010101001101,2
010000,2
001000,2
011000011001,2
000100010101,2
010010,2
010000010001,2
010000,2
010000,2
110000100000000000000100,1
010100,2
000010,2
011000,2
010100,2
000000,2
010000000000,2
000000,2
010000010001,2
000000,2
010100,2
010100,2
000000,2
000000,2
010000010100,2
000100,2
010000,2
010000,2
100000110101,0
000000,2
010000,2
001100,2
000000000000,2
000100,2
000100000101000101,2
010100,2
000000,2
010000,2
010000,2
010000,2
010000,2
010000010101010001,2
010010,2
110100000001000001,1
010000,2
000100,2
100100,0
100010,0
000000,2
000000,2
000000,2
010000,2
010100,2
000000,2
001000,2
000100,2
010001000000,2
000000,2
110010100001,0
010010000000,2
010010,2
010000,2
001000,2
000010000011,2
010000,2
010000,2
010100,2
010001,2
000100000100010001,2
010000,2
000000000001000001,2
010100,2
010100,2
000000,2
110100,0
000000000000010000010100010101,2
110100,0
110100,0
010100,2
010000,2
000000,2
001100,2
010000,2
010000,2
110100,0
110100,0
010100010000010000010001000101,2
110100,0
110100,0
010010,2
010100,2
010010,2
000000,2
010100,2
010100,2
000100,2
100100,0
010000,2
010100000101,2
100000,0
010000010001,2
010000,2
010000,2
000000000001010101,2
000000,2
000000,2
010000,2
000100,2
010000,2
000100,2
010000000001010001010001,2
000100,2
010000,2
000100010001,2
000000,2
001100,2
010000010001,2
000000,2
010000,2
010100010000,2
010000010101,2
000000,2
000100,2
010010,2
010000,2
000000,2
000000010001,2
110100,0
010000,2
010000,2
000100010100,2
000000000001,2
010000,2
110100010101,1
110000,0
010000,2
010001,2
010000,2
010000000001,2
010000010001,2
010000010101,2
000100010100010100,2
000100,2
000000,2
010100,2
000000010001010001,2
000000000001,2
010010,2
010100,2
110100,0
110100110101,0
110100,0
010100000100000100000101,2
010100010100000001,2
010000,2
110100,0
110100,0
010000,2
000000,2
010000,2
110100,0
010100,2
000100000100000101,2
010000010000,2
010100,2
110100100101,0
110100,0
110100,0
110100,0
110100,0
110100110101,0
110100000001,1
010100,2
010000,2
110000110000110100010100,1
010000010101,2
010100,2
101000,0
010000,2
000100,2
000000,2
010010010011010011010011,2
010000,2
010000000001000101,2
010000,2
010000000000010000000000000000,2
010000,2
110000,0
110000,0
110000,0
100100100001,0
000000010001,2
000000,2
010100,2
010000,2
010000,2
010000010100010000,2
000000,2
000100,2
010000000001000001010001,2
110100,0
000000010001,2
010100010000010100010000,2
000000,2
010000,2
000000,2
000000,2
010000010100010100,2
000100,2
100000,0
000100,2
001100001100,2
000000,2
000000,2
010000,2
010000,2
000100,2
000100,2
010000,2
010100,2
000100,2
110100,0
010000,2
010000,2
010000,2
000100,2
110100,0
010001000000000000,2
110100,0
000000,2
110100,0
110100,0
110100,0
010100000001,2
010100,2
110100,0
110100,0
110100,0
110100,0
110100110101,0
010100,2
000010,2
110100,0
110100,0
110100,0
010100,2
010100000001,2
110100,0
010000010101000001,2
000100,2
001000,2
010000010000010000010000010000000001,2
010100,2
110100,0
010010,2
110100,0
110100,0
110100,0
010100,2
110100,0
110100110101,0
010100,2
010100010000010000010000,2
010100010001,2
010100,2
010010,2
000100,2
010100,2
010000,2
010000,2
010000,2
010100,2
010100,2
000000,2
010000,2
010100010101,2
010100010001,2
010000010001,2
010000010001010101,2
001000,2
000100,2
010010,2
000000,2
010100,2
010000,2
110100,0
010000,2
000000,2
010000010000,2
000100,2
000000,2
010101,2
010000010001010001,2
010001,2
110000,0
110000,0
010100010100000001,2
100000,0
100000100001,0
010000,2
010010,2
110101,0
010101,2
110101,0
110101,0
000001,2
100101,0
010110,2
110101,0
010101,2
010101,2
010101,2
110101,0
010000,2
010000,2
110101,0
010000,2
010000,2
010100010000000000001100,2
010000010101,2
010000,2
100000,0
000101,2
000101,2
010100,2
000100,2
010100,2
010000,2
000101010101,2
010100,2
010000,2
010100000001000001,2
001100011101,2
010101010101010101010101010101,2
010001,2
000001,2
000001,2
010101,2
010010,2
010000,2
000010,2
000001,2
010101,2
100001000001000001,1
000101,2
010000,2
000011,2
010000,2
010000,2
010000,2
100000,0
010100000001,2
100000100000110001100001,0
100001110001,0
000001,2
010101000101010001010001000101,2
000001,2
010001,2
110101,0
000001010101010101,2
000001,2
010001,2
010100010001010101,2
010101,2
010100,2
000001000001000101,2
000001,2
000101,2
000001000001,2
110000,0
010100,2
010000,2
100100100001,0
010100010100010000010000010100010100010101010101,2
010000,2
010000,2
010000,2
110101,0
010101,2
010001,2
010000010001,2
010000,2
010100,2
010000,2
100000010000,1
010000010100000100010000010000010100,2
000001,2
010001,2
010000,2
010000,2
010000,2
010100010001010101,2
010101,2
010000,2
010100,2
000000,2
010000000000000000000000,2
000001,2
010100,2
010000,2
010000,2
000000,2
010100,2
010101,2
010000010001,2
010001,2
010100,2
010000,2
010000,2
000101010001,2
010000010001,2
010000,2
010000010001,2
010010,2
000100,2
110100,0
010000,2
000001010101,2
010000010000000000,2
000001,2
000001,2
010100010101010101,2
010001,2
010000,2
010100010001,2
010000010001010001,2
010000,2
000101,2
010000,2
010000000000010000000100010101,2
010000,2
010000,2
000001,2
000001,2
010101,2
010101,2
010000,2
110000,0
010000,2
010100010100000101,2
010000,2
010000,2
010000,2
100001110001100001,0
100001,0
000100,2
100000110001110001,0
010000,2
000001000001,2
010001,2
010000,2
000000010000,2
010000,2
110101,0
000000000001,2
110001110001,0
010001,2
010001,2
000001,2
000001010101,2
100101,0
010000010001,2
010000000000,2
010010,2
010100,2
010010,2
000100,2
010000,2
110000,0
010000000001000001,2
010100,2
000101,2
010000,2
010010,2
010000,2
000000,2
000001,2
000101,2
000000,2
010101,2
010001,2
010100,2
110100,0
010001010001010001010101,2
010101,2
110001,0
000001,2
010001,2
100001110001,0
110100,0
010100000101,2
010011,2
000000,2
010000010000010001,2
000001,2
101010101011,0
001000,2
000001,2
110101,0
000001,2
001100,2
100000110001,0
010000,2
010000,2
000000000000000000,2
010100,2
010000,2
110101110101,0
000001,2
010000,2
010101,2
010000,2
010000010001,2
010010,2
010000,2
110000,0
000001,2
010000010001,2
000101010101,2
000001,2
010000000101000001,2
100101,0
010100,2
000001,2
010000,2
010001010001,2
010000010100010000,2
010000,2
010000,2
000101,2
110101,0
000101000101000101000101,2
110101,0
010100000001,2
110101,0
010100010100010000010001,2
000101,2
010000,2
110000,0
010000,2
010000,2
010100,2
010000,2
010000010001010100010000010100,2
010010,2
010100,2
010000,2
100100,0
010001,2
010001,2
010101,2
000101,2
010100,2
000001010101010101,2
010001,2
010101000001,2
010001,2
010000,2
010101,2
010101,2
010101010101,2
010100010001,2
010000,2
000100,2
110010,0
010010010010010011,2
010010,2
110000,0
010100000100000011,2
000001000001000001,2
000000,2
100001,0
010100000001,2
010100,2
010000010101010001,2
010100,2
000100000001000101,2
010000010001010001,2
010000,2
110000,0
000101,2
010000010001,2
000000,2
010000,2
000001,2
010000,2
100001,0
000001,2
000000000100000000,2
110001,0
000001,2
000001,2
110101,0
000001,2
010001,2
010000,2
010000,2
000001,2
100000,0
000100000000000000000000,2
000000,2
000001,2
010101,2
000001010001,2
110101,0
010101,2
010101,2
110101,0
000001,2
000001,2
000000010100,2
100000100101110001,0
010000,2
010100,2
010000,2
010000,2
010000,2
010000,2
010101,2
000011,2
110000110000110000010000,1
000101,2
001101010001,2
000100,2
010100,2
010001,2
110000100001,0
010100,2
000001,2
010101,2
010010010101,2
010000,2
000101,2
010011,2
110001,0
110000,0
010100,2
000001,2
010000,2
000001,2
010000010101,2
010100000100000100000100000101,2
000000000001000001,2
000001,2
000101,2
000000,2
010100,2
000101,2
010000,2
000001,2
010100010101010101000001,2
010000,2
000000,2
010000,2
010000,2
010000,2
010000,2
010011,2
000100,2
010001,2
010011010101,2
010001,2
010001,2
010100,2
000101,2
000001,2
010001010101010001010011,2
000001,2
110001,0
000101,2
010001,2
000001,2
010001010001,2
010000000001,2
010000,2
110001,0
110101,0
010101000001,2
000001000101000001,2
000001,2
010001,2
010001,2
010101,2
000101000001010001,2
010100,2
010100010000000100000000010100,2
000001,2
100001,0
000001,2
110101,0
010101,2
010101,2
000001,2
011001,2
000101,2
010100010000000101,2
000001,2
010001,2
010000,2
010000,2
010000,2
010001,2
010011,2
010001010001,2
110101,0
000000,2
000100,2
100100100100100000100000100100010100010000,1
110101,0
110000,0
000001,2
110001,0
010000010101,2
010001,2
010101010101,2
000001,2
110101,0
000001,2
010100010000,2
000001,2
110011,0
000001,2
100001,0
000001,2
110001,0
010000,2
010101010101,2
000100,2
000101,2
010100,2
010000,2
010001,2
010101000101010101010101000001000001,2
000101,2
010011,2
010001,2
010000,2
110101110101110101110101000101000101,1
100101,0
000001010001,2
010100010100010100010000010100010000010100010100000100000100010100000100000101000001,2
000001,2
011000,2
010100010101010101,2
010001,2
010001,2
010001000101,2
010011,2
010001,2
110001,0
011001010101,2
110100,0
010001,2
010001,2
010001,2
010001,2
110100,0
010010010011,2
010100010001000101,2
010001,2
010100010100010000,2
010101,2
010001,2
000001,2
010101,2
000001,2
010101,2
000001010001,2
000001,2
010101,2
010100000100,2
110001,0
010100,2
110001,0
000001,2
010001,2
010001,2
100001,0
010001,2
000001,2
010100,2
000101010001010001,2
011101000101000001000101,2
000101,2
010010,2
000101,2
000101000101,2
000101,2
000001,2
000100,2
000000,2
000100,2
010001,2
010101010001,2
000001010011,2
010001,2
010001,2
010101,2
010101,2
010001,2
000001,2
000101,2
000000,2
010001,2
010011,2
010101010001,2
010000,2
000001,2
000001,2
010100010101,2
010000,2
010001,2
110001,0
110000000010,1
000000,2
110001,0
110000,0
110000,0
000001000001000101,2
000001,2
101001,0
010001,2
101001,0
100001,0
110000,0
010000010000010100010100000000000100,2
000101,2
010100010101,2
000001,2
000101,2
000101,2
010001,2
000001,2
010001010001,2
010001,2
100001,0
000100,2
000101000001,2
010000,2
010010,2
010000,2
010001,2
100101,0
010001,2
000001,2
010001010001010001010001,2
010000,2
000000,2
010101,2
000000,2
010001,2
010000010101,2
010001,2
010001,2
000001010101,2
010010,2
010001,2
010101,2
110100,0
110100,0
000001,2
000001000001000101,2
010101,2
110101,0
010000,2
010101010101,2
010001,2
010001,2
010001,2
110100100000010000010000010000010000,1
010001,2
010001,2
000001,2
000101,2
000001,2
000001,2
010100,2
010101,2
010101010101,2
010001,2
100100110000,0
100001,0
010101010001,2
010101,2
010011,2
010001010001,2
010101,2
000001,2
000101,2
000001,2
000001,2
000100000000000100000100,2
010000,2
010001,2
110001010001,1
010001,2
010001010001,2
100001,0
000001,2
000001,2
010001,2
000101,2
000000,2
000000,2
000101,2
010001,2
010101,2
010101010101,2
010001,2
000001000001010001,2
010011,2
010001,2
010101,2
000100,2
100001,0
010101,2
010101,2
000101,2
000001,2
000001,2
010000,2
010000,2
010001,2
010001,2
010100010100,2
010000,2
010101,2
110100,0
100101,0
010001,2
100001,0
010001,2
000001,2
110000,0
100001,0
000001,2
000000,2
010101,2
010001,2
110001,0
010001,2
001100,2
010001,2
000101,2
010101,2
000001,2
000000,2
000100,2
010000,2
000001,2
000101,2
000101,2
000001000001000101010101,2
000001,2
000001,2
000101,2
000101,2
010001,2
010000010010,2
010100,2
000101,2
010001,2
000001,2
010001010001,2
010001,2
000001000101,2
010101,2
000001,2
000101,2
110000000100,1
010101,2
010001,2
000001,2
000001,2
000001000001000001,2
110001,0
010001,2
100101,0
010001,2
000011,2
000000,2
010001,2
000101,2
110001,0
000001,2
000001,2
000001,2
000100,2
000100010001,2
010001,2
000001010101010001010101,2
010100000100010000000101,2
010001,2
010000,2
010001,2
000001,2
010001010011,2
010101,2
010101,2
010101,2
010001,2
010001,2
110000,0
110001,0
010001,2
010101,2
000101,2
000101,2
000001,2
010001010001010001010001,2
010001,2
010001010001010001,2
000001,2
010000,2
000001,2
000001,2
010001,2
010101,2
010001010001,2
010101,2
010001,2
010001,2
010001,2
010001,2
010000,2
000101,2
000001,2
000001,2
010101,2
010001000001,2
010101010101010101,2
100001,0
010011,2
000001000101,2
000100,2
010100,2
100001,0
110101,0
000101,2
110101110001010001,1
010000010001,2
110001,0
010001,2
000001,2
010001000001,2
010001,2
010000,2
010001,2
000001,2
110000,0
010101,2
010101,2
010001,2
000001,2
010101,2
000101,2
010101,2
010000,2
010101,2
000001,2
010011,2
100101110001110001110101110001010011010011,1
010001,2
010001,2
110000,0
010101,2
010001000101,2
000100,2
000100,2
000101000001,2
010001,2
010001010001010101010101,2
000001,2
010001,2
010001,2
010001,2
010101,2
010001,2
010001,2
000000000000000000010000,2
010001,2
010001,2
100001,0
110001,0
010001,2
110101,0
010011,2
010001,2
000001,2
010001,2
010000,2
010001,2
010101,2
110001,0
010001,2
100101,0
110001,0
000001,2
010001,2
010101010101,2
110001,0
000100000000000000000101000100000101000100010000,2
010001,2
110100,0
010011,2
110001,0
010001,2
000101,2
100011,0
010001,2
000001,2
010101,2
010000000000010000010100,2
000001000001,2
000101,2
010001,2
000101,2
110000,0
000101,2
000011,2
010000,2
010000000011,2
000001,2
000000,2
010011,2
010001,2
000101,2
000101,2
000100,2
010101,2
110001,0
010101,2
001101000001,2
010101010101,2
000000010000,2
010001010001,2
000001,2
010001,2
010101010101,2
110001,0
110001,0
010001,2
010001,2
010101,2
010101,2
110010,0
010100010101,2
010011,2
000001,2
010101,2
000001,2
000001,2
010001,2
010001000001,2
101010110001,0
110001,0
110001,0
000000010100000100000001,2
110001,0
110001110001,0
110001110001110001110001100001,0
000001,2
000001,2
010011010101,2
000001,2
100101,0
000001000001,2
000001,2
010000,2
000001,2
110001,0
000000,2
000001,2
000001,2
000101000001,2
010001,2
010001,2
010101010101010101,2
010001,2
010100,2
010101,2
000101000101,2
000001,2
000101,2
000001010001000001,2
010001,2
001101,2
000001,2
010000,2
010000,2
000001,2
010101,2
000001,2
000101,2
010101000001000001,2
000001,2
010101000101,2
010101,2
000001,2
010101,2
110100010000010000010100010101,1
100101,0
010001,2
010001,2
010001,2
000001,2
010001,2
010001,2
010001,2
010001010001,2
010001000001,2
010010010000010000,2
110101,0
000001,2
000101,2
010001,2
000001,2
110101,0
010001,2
110000,0
010101,2
010100010000000100,2
000001,2
010101,2
010001,2
010001,2
010101,2
110001,0
000101,2
010001,2
010011,2
010001,2
000000010100000100000100010100010100000000010100010101010100000100010000010100010100010100010100010100010101000101,2
010001,2
010001,2
010001,2
010001,2
010001,2
010001,2
010101,2
010001,2
000001,2
110000,0
000000,2
100101100101,0
010001,2
010101,2
010001,2
010000,2
101001101011,0
010001010001010001010001,2
010101,2
000001,2
010101,2
010000,2
010000,2
000101,2
000001,2
100001100001,0
110001,0
100001,0
110001,0
110001,0
000001,2
110001,0
101000,0
010000010100,2
000001,2
010011,2
010101,2
110001,0
000001,2
010101,2
000011,2
010011,2
000001,2
000001,2
000100,2
010011,2
000001,2
000001,2
010100,2
010101,2
010011,2
010011,2
010101,2
010101,2
010101,2
010000001100,2
000001,2
000101,2
000001,2
000101,2
010001,2
110000,0
010101,2
000101,2
010001,2
010001,2
010000010000000000000000000001,2
010101,2
010001,2
010001,2
010001,2
000001,2
110001,0
010010010000,2
010001010001,2
010001,2
010000,2
010000000000,2
010001,2
100001,0
010001,2
000001,2
010101,2
010001,2
010001,2
010001,2
010001,2
010001010101,2
110000010000,1
000001,2
010001,2
010001,2
010001,2
010011,2
010101,2
010001,2
010001,2
010101010101,2
010001,2
010100,2
110001,0
010000,2
010011,2
010001,2
000001,2
010001,2
010010,2
000001000001,2
010001,2
000001000001,2
010100010010010000010100,2
010001000001,2
000101000101000101,2
000001000001,2
010000000101010101,2
010011,2
010001,2
000000,2
010001010101,2
110001,0
000101,2
110100110000110100110100110000100100010000010101,1
000101,2
010001,2
010001,2
010101,2
100001110001110001,0
000001,2
010101,2
010001,2
110001,0
000101,2
000000010000,2
010100000100010000,2
010101,2
010101,2
010001,2
010001010001010001,2
010001,2
010101,2
000101,2
000001000001,2
010101,2
010101000101,2
110000010001000001,1
010001,2
000101,2
000001010001010001010001,2
000001010001,2
000001000001,2
000101,2
010001,2
010001,2
010001,2
010101,2
110100110000,0
000101,2
000001,2
000101,2
010001,2
010000,2
000100000101,2
010101,2
000001,2
000101,2
010011,2
000100,2
000001,2
010001010101,2
000001000001,2
100001,0
110101110101110101100001110001110101100101,0
010101010101,2
010001,2
000101010001,2
000001,2
000001000101,2
000100,2
000001000001,2
000101,2
010001,2
000001,2
010011,2
010001,2
010011,2
010001,2
010001,2
010001,2
010000,2
001000,2
100001100001,0
001000,2
100001,0
110001,0
010001,2
100101,0
110001,0
010100010001010001,2
110001,0
010000010000010001010101010000,2
010001,2
001001010101,2
110001,0
110001110001,0
010001,2
010001,2
000001,2
110101,0
110101,0
000101,2
110000,0
110001,0
100001,0
010001,2
000101,2
000001,2
110101,0
010101000001,2
110101,0
010001,2
000001,2
000000000000,2
010001,2
010101010001,2
000001,2
001011,2
010101,2
100001,0
000101000011,2
010001,2
010001,2
010011010011,2
010000010000010000,2
010001,2
010101,2
010001,2
010001,2
000101,2
010001,2
010001,2
110001,0
010001,2
010001010001010001,2
001100,2
010010010010,2
000101,2
010001,2
000001,2
010101,2
010001,2
010001,2
001001,2
010001,2
000101,2
010001,2
010000,2
010001010101,2
010011010101,2
010001,2
010101,2
010001,2
010001,2
000101,2
000001,2
000001,2
010100,2
010000010000,2
100101,0
000001,2
011101,2
010001,2
000001,2
010101,2
010001,2
000101,2
010001,2
000001,2
010100010100010010,2
000101000101000101,2
110001,0
000001,2
010001010001,2
010001,2
010011,2
000101,2
110001,0
000001,2
010001,2
010000,2
000001,2
010101010001,2
110101,0
110101,0
110101,0
110101,0
010001,2
010101010101010001,2
000001,2
010001,2
000100000000,2
010001,2
010100,2
110001,0
010101,2
000001,2
000001010011,2
000001,2
000001,2
010101,2
010101,2
010000,2
010001,2
010101,2
010101,2
000001,2
000001,2
010101,2
000001,2
000001,2
000101,2
001011,2
010000010000010000010001,2
001001,2
010101,2
