"Arrests By Age"
"Current date: 5/18/2019 1:09:55 PM (Eastern Daylight Time)"
"Measures: Number of Arrestees"
"Multiple Arrest Indicator: All Countable Arrests"
"Arrest Date","Arrest Offense for A and B Arrests","Arrestee Armed With","Arrestee Age","Number of Arrestees",
"1991","Justifiable Homicide","Unarmed","15",""
"1991","Justifiable Homicide","Unarmed","16",""
"1991","Justifiable Homicide","Unarmed","17",""
"1991","Justifiable Homicide","Unarmed","18",""
"1991","Justifiable Homicide","Unarmed","19",""
"1991","Justifiable Homicide","Unarmed","20",""
"1991","Justifiable Homicide","Unarmed","21",""
"1991","Justifiable Homicide","Missing","1",""
"1991","Justifiable Homicide","Missing","2",""
"1991","Justifiable Homicide","Missing","3",""
"1991","Justifiable Homicide","Missing","4",""
"1991","Justifiable Homicide","Missing","5",""
"1991","Justifiable Homicide","Missing","6",""
"1991","Justifiable Homicide","Missing","7",""
"1991","Justifiable Homicide","Missing","8",""
"1991","Justifiable Homicide","Missing","9",""
"1991","Justifiable Homicide","Missing","10",""
"1991","Justifiable Homicide","Missing","11",""
"1991","Justifiable Homicide","Missing","12",""
"1991","Justifiable Homicide","Missing","13",""
"1991","Justifiable Homicide","Missing","14",""
"1991","Justifiable Homicide","Missing","15",""
"1991","Justifiable Homicide","Missing","16",""
"1991","Justifiable Homicide","Missing","17",""
"1991","Justifiable Homicide","Missing","18",""
"1991","Justifiable Homicide","Missing","19",""
"1991","Justifiable Homicide","Missing","20",""
"1991","Justifiable Homicide","Missing","21",""
"1991","Kidnapping/Abduction","Unarmed","1",""
"1991","Kidnapping/Abduction","Unarmed","2",""
"1991","Kidnapping/Abduction","Unarmed","3",""
"1991","Kidnapping/Abduction","Unarmed","4",""
"1991","Kidnapping/Abduction","Unarmed","5",""
"1991","Kidnapping/Abduction","Unarmed","6",""
"1991","Kidnapping/Abduction","Unarmed","7",""
"1991","Kidnapping/Abduction","Unarmed","8",""
"1991","Kidnapping/Abduction","Unarmed","9",""
"1991","Kidnapping/Abduction","Unarmed","10",""
"1991","Kidnapping/Abduction","Unarmed","11",""
"1991","Kidnapping/Abduction","Unarmed","12",""
"1991","Kidnapping/Abduction","Unarmed","13",""
"1991","Kidnapping/Abduction","Unarmed","14",""
"1991","Kidnapping/Abduction","Unarmed","15",""
"1991","Kidnapping/Abduction","Unarmed","16",""
"1991","Kidnapping/Abduction","Unarmed","17",""
"1991","Kidnapping/Abduction","Unarmed","18",""
"1991","Kidnapping/Abduction","Unarmed","19",""
"1991","Kidnapping/Abduction","Unarmed","20",""
"1991","Kidnapping/Abduction","Unarmed","21",""
"1991","Kidnapping/Abduction","Missing","1",""
"1991","Kidnapping/Abduction","Missing","2",""
"1991","Kidnapping/Abduction","Missing","3",""
"1991","Kidnapping/Abduction","Missing","4",""
"1991","Kidnapping/Abduction","Missing","5",""
"1991","Kidnapping/Abduction","Missing","6",""
"1991","Kidnapping/Abduction","Missing","7",""
"1991","Kidnapping/Abduction","Missing","8",""
"1991","Kidnapping/Abduction","Missing","9",""
"1991","Kidnapping/Abduction","Missing","10",""
"1991","Kidnapping/Abduction","Missing","11",""
"1991","Kidnapping/Abduction","Missing","12",""
"1991","Kidnapping/Abduction","Missing","13",""
"1991","Kidnapping/Abduction","Missing","14",""
"1991","Kidnapping/Abduction","Missing","15",""
"1991","Kidnapping/Abduction","Missing","16",""
"1991","Kidnapping/Abduction","Missing","17",""
"1991","Kidnapping/Abduction","Missing","18",""
"1991","Kidnapping/Abduction","Missing","19",""
"1991","Kidnapping/Abduction","Missing","20",""
"1991","Kidnapping/Abduction","Missing","21",""
"1991","Rape","Unarmed","1",""
"1991","Rape","Unarmed","2",""
"1991","Rape","Unarmed","3",""
"1991","Rape","Unarmed","4",""
"1991","Rape","Unarmed","5",""
"1991","Rape","Unarmed","6",""
"1991","Rape","Unarmed","7",""
"1991","Rape","Unarmed","8",""
"1991","Rape","Unarmed","9",""
"1991","Rape","Unarmed","10",""
"1991","Rape","Unarmed","11",""
"1991","Rape","Unarmed","12",""
"1991","Rape","Unarmed","13",""
"1991","Rape","Unarmed","14",""
"1991","Rape","Unarmed","15",""
"1991","Rape","Unarmed","16",""
"1991","Rape","Unarmed","17",""
"1991","Rape","Unarmed","18",""
"1991","Rape","Unarmed","19",""
"1991","Rape","Unarmed","20",""
"1991","Rape","Unarmed","21",""
"1991","Rape","Missing","1",""
"1991","Rape","Missing","2",""
"1991","Rape","Missing","3",""
"1991","Rape","Missing","4",""
"1991","Rape","Missing","5",""
"1991","Rape","Missing","6",""
"1991","Rape","Missing","7",""
"1991","Rape","Missing","8",""
"1991","Rape","Missing","9",""
"1991","Rape","Missing","10",""
"1991","Rape","Missing","11",""
"1991","Rape","Missing","12",""
"1991","Rape","Missing","13",""
"1991","Rape","Missing","14",""
"1991","Rape","Missing","15",""
"1991","Rape","Missing","16",""
"1991","Rape","Missing","17",""
"1991","Rape","Missing","18",""
"1991","Rape","Missing","19",""
"1991","Rape","Missing","20",""
"1991","Rape","Missing","21",""
"1991","Sodomy","Unarmed","1",""
"1991","Sodomy","Unarmed","2",""
"1991","Sodomy","Unarmed","3",""
"1991","Sodomy","Unarmed","4",""
"1991","Sodomy","Unarmed","5",""
"1991","Sodomy","Unarmed","6",""
"1991","Sodomy","Unarmed","7",""
"1991","Sodomy","Unarmed","8",""
"1991","Sodomy","Unarmed","9",""
"1991","Sodomy","Unarmed","10",""
"1991","Sodomy","Unarmed","11",""
"1991","Sodomy","Unarmed","12",""
"1991","Sodomy","Unarmed","13",""
"1991","Sodomy","Unarmed","14",""
"1991","Sodomy","Unarmed","15",""
"1991","Sodomy","Unarmed","16",""
"1991","Sodomy","Unarmed","17",""
"1991","Sodomy","Unarmed","18",""
"1991","Sodomy","Unarmed","19",""
"1991","Sodomy","Unarmed","20",""
"1991","Sodomy","Unarmed","21",""
"1991","Sodomy","Missing","1",""
"1991","Sodomy","Missing","2",""
"1991","Sodomy","Missing","3",""
"1991","Sodomy","Missing","4",""
"1991","Sodomy","Missing","5",""
"1991","Sodomy","Missing","6",""
"1991","Sodomy","Missing","7",""
"1991","Sodomy","Missing","8",""
"1991","Sodomy","Missing","9",""
"1991","Sodomy","Missing","10",""
"1991","Sodomy","Missing","11",""
"1991","Sodomy","Missing","12",""
"1991","Sodomy","Missing","13",""
"1991","Sodomy","Missing","14",""
"1991","Sodomy","Missing","15",""
"1991","Sodomy","Missing","16",""
"1991","Sodomy","Missing","17",""
"1991","Sodomy","Missing","18",""
"1991","Sodomy","Missing","19",""
"1991","Sodomy","Missing","20",""
"1991","Sodomy","Missing","21",""
"1991","Sexual Assault With An Object","Unarmed","1",""
"1991","Sexual Assault With An Object","Unarmed","2",""
"1991","Sexual Assault With An Object","Unarmed","3",""
"1991","Sexual Assault With An Object","Unarmed","4",""
"1991","Sexual Assault With An Object","Unarmed","5",""
"1991","Sexual Assault With An Object","Unarmed","6",""
"1991","Sexual Assault With An Object","Unarmed","7",""
"1991","Sexual Assault With An Object","Unarmed","8",""
"1991","Sexual Assault With An Object","Unarmed","9",""
"1991","Sexual Assault With An Object","Unarmed","10",""
"1991","Sexual Assault With An Object","Unarmed","11",""
"1991","Sexual Assault With An Object","Unarmed","12",""
"1991","Sexual Assault With An Object","Unarmed","13",""
"1991","Sexual Assault With An Object","Unarmed","14",""
"1991","Sexual Assault With An Object","Unarmed","15",""
"1991","Sexual Assault With An Object","Unarmed","16",""
"1991","Sexual Assault With An Object","Unarmed","17",""
"1991","Sexual Assault With An Object","Unarmed","18",""
"1991","Sexual Assault With An Object","Unarmed","19",""
"1991","Sexual Assault With An Object","Unarmed","20",""
"1991","Sexual Assault With An Object","Unarmed","21",""
"1991","Sexual Assault With An Object","Missing","1",""
"1991","Sexual Assault With An Object","Missing","2",""
"1991","Sexual Assault With An Object","Missing","3",""
"1991","Sexual Assault With An Object","Missing","4",""
"1991","Sexual Assault With An Object","Missing","5",""
"1991","Sexual Assault With An Object","Missing","6",""
"1991","Sexual Assault With An Object","Missing","7",""
"1991","Sexual Assault With An Object","Missing","8",""
"1991","Sexual Assault With An Object","Missing","9",""
"1991","Sexual Assault With An Object","Missing","10",""
"1991","Sexual Assault With An Object","Missing","11",""
"1991","Sexual Assault With An Object","Missing","12",""
"1991","Sexual Assault With An Object","Missing","13",""
"1991","Sexual Assault With An Object","Missing","14",""
"1991","Sexual Assault With An Object","Missing","15",""
"1991","Sexual Assault With An Object","Missing","16",""
"1991","Sexual Assault With An Object","Missing","17",""
"1991","Sexual Assault With An Object","Missing","18",""
"1991","Sexual Assault With An Object","Missing","19",""
"1991","Sexual Assault With An Object","Missing","20",""
"1991","Sexual Assault With An Object","Missing","21",""
"1991","Fondling","Unarmed","1",""
"1991","Fondling","Unarmed","2",""
"1991","Fondling","Unarmed","3",""
"1991","Fondling","Unarmed","4",""
"1991","Fondling","Unarmed","5",""
"1991","Fondling","Unarmed","6",""
"1991","Fondling","Unarmed","7",""
"1991","Fondling","Unarmed","8",""
"1991","Fondling","Unarmed","9",""
"1991","Fondling","Unarmed","10",""
"1991","Fondling","Unarmed","11",""
"1991","Fondling","Unarmed","12",""
"1991","Fondling","Unarmed","13",""
"1991","Fondling","Unarmed","14",""
"1991","Fondling","Unarmed","15",""
"1991","Fondling","Unarmed","16",""
"1991","Fondling","Unarmed","17",""
"1991","Fondling","Unarmed","18",""
"1991","Fondling","Unarmed","19",""
"1991","Fondling","Unarmed","20",""
"1991","Fondling","Unarmed","21",""
"1991","Fondling","Missing","1",""
"1991","Fondling","Missing","2",""
"1991","Fondling","Missing","3",""
"1991","Fondling","Missing","4",""
"1991","Fondling","Missing","5",""
"1991","Fondling","Missing","6",""
"1991","Fondling","Missing","7",""
"1991","Fondling","Missing","8",""
"1991","Fondling","Missing","9",""
"1991","Fondling","Missing","10",""
"1991","Fondling","Missing","11",""
"1991","Fondling","Missing","12",""
"1991","Fondling","Missing","13",""
"1991","Fondling","Missing","14",""
"1991","Fondling","Missing","15",""
"1991","Fondling","Missing","16",""
"1991","Fondling","Missing","17",""
"1991","Fondling","Missing","18",""
"1991","Fondling","Missing","19",""
"1991","Fondling","Missing","20",""
"1991","Fondling","Missing","21",""
"1991","Incest","Unarmed","1",""
"1991","Incest","Unarmed","2",""
"1991","Incest","Unarmed","3",""
"1991","Incest","Unarmed","4",""
"1991","Incest","Unarmed","5",""
"1991","Incest","Unarmed","6",""
"1991","Incest","Unarmed","7",""
"1991","Incest","Unarmed","8",""
"1991","Incest","Unarmed","9",""
"1991","Incest","Unarmed","10",""
"1991","Incest","Unarmed","11",""
"1991","Incest","Unarmed","12",""
"1991","Incest","Unarmed","13",""
"1991","Incest","Unarmed","14",""
"1991","Incest","Unarmed","15",""
"1991","Incest","Unarmed","16",""
"1991","Incest","Unarmed","17",""
"1991","Incest","Unarmed","18",""
"1991","Incest","Unarmed","19",""
"1991","Incest","Unarmed","20",""
"1991","Incest","Unarmed","21",""
"1991","Incest","Missing","1",""
"1991","Incest","Missing","2",""
"1991","Incest","Missing","3",""
"1991","Incest","Missing","4",""
"1991","Incest","Missing","5",""
"1991","Incest","Missing","6",""
"1991","Incest","Missing","7",""
"1991","Incest","Missing","8",""
"1991","Incest","Missing","9",""
"1991","Incest","Missing","10",""
"1991","Incest","Missing","11",""
"1991","Incest","Missing","12",""
"1991","Incest","Missing","13",""
"1991","Incest","Missing","14",""
"1991","Incest","Missing","15",""
"1991","Incest","Missing","16",""
"1991","Incest","Missing","17",""
"1991","Incest","Missing","18",""
"1991","Incest","Missing","19",""
"1991","Incest","Missing","20",""
"1991","Incest","Missing","21",""
"1991","Statutory Rape","Unarmed","1",""
"1991","Statutory Rape","Unarmed","2",""
"1991","Statutory Rape","Unarmed","3",""
"1991","Statutory Rape","Unarmed","4",""
"1991","Statutory Rape","Unarmed","5",""
"1991","Statutory Rape","Unarmed","6",""
"1991","Statutory Rape","Unarmed","7",""
"1991","Statutory Rape","Unarmed","8",""
"1991","Statutory Rape","Unarmed","9",""
"1991","Statutory Rape","Unarmed","10",""
"1991","Statutory Rape","Unarmed","11",""
"1991","Statutory Rape","Unarmed","12",""
"1991","Statutory Rape","Unarmed","13",""
"1991","Statutory Rape","Unarmed","14",""
"1991","Statutory Rape","Unarmed","15",""
"1991","Statutory Rape","Unarmed","16",""
"1991","Statutory Rape","Unarmed","17",""
"1991","Statutory Rape","Unarmed","18",""
"1991","Statutory Rape","Unarmed","19",""
"1991","Statutory Rape","Unarmed","20",""
"1991","Statutory Rape","Unarmed","21",""
"1991","Statutory Rape","Missing","1",""
"1991","Statutory Rape","Missing","2",""
"1991","Statutory Rape","Missing","3",""
"1991","Statutory Rape","Missing","4",""
"1991","Statutory Rape","Missing","5",""
"1991","Statutory Rape","Missing","6",""
"1991","Statutory Rape","Missing","7",""
"1991","Statutory Rape","Missing","8",""
"1991","Statutory Rape","Missing","9",""
"1991","Statutory Rape","Missing","10",""
"1991","Statutory Rape","Missing","11",""
"1991","Statutory Rape","Missing","12",""
"1991","Statutory Rape","Missing","13",""
"1991","Statutory Rape","Missing","14",""
"1991","Statutory Rape","Missing","15",""
"1991","Statutory Rape","Missing","16",""
"1991","Statutory Rape","Missing","17",""
"1991","Statutory Rape","Missing","18",""
"1991","Statutory Rape","Missing","19",""
"1991","Statutory Rape","Missing","20",""
"1991","Statutory Rape","Missing","21",""
"1991","Aggravated Assault","Unarmed","1",""
"1991","Aggravated Assault","Unarmed","2",""
"1991","Aggravated Assault","Unarmed","3",""
"1991","Aggravated Assault","Unarmed","4",""
"1991","Aggravated Assault","Unarmed","5",""
"1991","Aggravated Assault","Unarmed","6",""
"1991","Aggravated Assault","Unarmed","7",""
"1991","Aggravated Assault","Unarmed","8",""
"1991","Aggravated Assault","Unarmed","9",""
"1991","Aggravated Assault","Unarmed","10",""
"1991","Aggravated Assault","Unarmed","11",""
"1991","Aggravated Assault","Unarmed","12",""
"1991","Aggravated Assault","Unarmed","13",""
"1991","Aggravated Assault","Unarmed","14",""
"1991","Aggravated Assault","Unarmed","15","1"
"1991","Aggravated Assault","Unarmed","16",""
"1991","Aggravated Assault","Unarmed","17",""
"1991","Aggravated Assault","Unarmed","18",""
"1991","Aggravated Assault","Unarmed","19",""
"1991","Aggravated Assault","Unarmed","20",""
"1991","Aggravated Assault","Unarmed","21",""
"1991","Aggravated Assault","Missing","1",""
"1991","Aggravated Assault","Missing","2",""
"1991","Aggravated Assault","Missing","3",""
"1991","Aggravated Assault","Missing","4",""
"1991","Aggravated Assault","Missing","5",""
"1991","Aggravated Assault","Missing","6",""
"1991","Aggravated Assault","Missing","7",""
"1991","Aggravated Assault","Missing","8",""
"1991","Aggravated Assault","Missing","9",""
"1991","Aggravated Assault","Missing","10",""
"1991","Aggravated Assault","Missing","11",""
"1991","Aggravated Assault","Missing","12",""
"1991","Aggravated Assault","Missing","13",""
"1991","Aggravated Assault","Missing","14",""
"1991","Aggravated Assault","Missing","15",""
"1991","Aggravated Assault","Missing","16",""
"1991","Aggravated Assault","Missing","17",""
"1991","Aggravated Assault","Missing","18",""
"1991","Aggravated Assault","Missing","19",""
"1991","Aggravated Assault","Missing","20",""
"1991","Aggravated Assault","Missing","21",""
